created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username;annotate;
Sun May 21 03:31:30 +0000 2023;1.66013E+18;1.66013E+18;@budimandjatmiko @UUDesa @jokowi Anggaran desa untuk dimanfaatkan buat bangun jalan, sangat bagus dan bermanfaat. Jaman sukarno, suharto hingga sby, desa ga diperhatikan dan jalannya banyak rusak. Ini sudah bagus dan baik dan hasil bumi bisa diangkut ke k;0;0;0;0;;in;96956258;1.66011E+18;1.66011E+18;;;frank21blue;1;
Sun May 21 03:30:05 +0000 2023;1.66013E+18;1.66013E+18;Kabar Viral!!! Bupati LSM LIRA Samsuddin Berikan Hadiah Kepada Pemenang Lomba Video Jalan Rusak Se- Kabupaten Probolinggo  https://t.co/Y0WPYyCMxd;0;0;0;0;;in;1.60545E+18;1.66013E+18;1.66013E+18;;;PatroliHukum306;1;
Sun May 21 03:19:21 +0000 2023;1.66012E+18;1.66012E+18;@Miduk17 Desa mana...??\nJalan kami rusak parah;0;0;0;1;;in;102606343;1.6599E+18;1.6599E+18;;;adlizamir;0;
Sun May 21 03:20:20 +0000 2023;1.66012E+18;1.66012E+18;@KompasTV bambu mesum, sungai dikasih waring, monumen batu, cctv rusak, busway zongthong, sumur resapan, parkir air, perluasan daratan, perubahan nama jalan 🤣🤣🤣🤣;0;0;0;0;;in;214673226;1.6599E+18;1.6599E+18;;;liongfingo;0;
Sun May 21 03:21:11 +0000 2023;1.66012E+18;1.66012E+18;@Heraloebss Kacau sekali pemerintah jaman now... Apa ada kontrol nya selama ini ke semua daerah.. cuma jalan tol aja yg di buat.  Mana udah 9 tahun periode nya, kok baru skrg kepikiran jalan yg rusak...itu pun setelah Viral dari netizen di medsos...;0;3;0;6;;in;1.63982E+18;1.66012E+18;1.66012E+18;;;DeddyPurna43912;0;
Sun May 21 03:31:58 +0000 2023;1.66013E+18;1.66013E+18;@budimandjatmiko @UUDesa @jokowi Main ke Sukabumi Bud, daerah Cikakak dulu aja. Tembusin desa Margalaksana sama Desa Sirna Rasa. \n\nTerus eluh ngomong sama kadesnya. Pak ini kok jalan rusak, batu semua. Kalo kaga dikeplak palalu.;0;26;9;97;;in;262750853;1.66011E+18;1.66011E+18;;;819uta;0;
Sun May 21 03:21:11 +0000 2023;1.66012E+18;1.66012E+18;@budimandjatmiko @UUDesa @jokowi Kalo memang di pake tuk jalan desa dengan dana sebesar itu , gak mungkin banyak rakyat pada teriak dan viralin jalan yg rusak .\nMas budiman bagaimana kabarnya bukit algoritma 18 triliun itu , udh 2 tahun ko diam ditempat ;0;0;0;0;;in;1.6552E+18;1.66011E+18;1.66011E+18;;;jajattea80;0;
Sun May 21 03:37:11 +0000 2023;1.66013E+18;1.66013E+18;Pemkab Maybrat Bersama TNI/Polri Ukur Jembatan dan Jalan Rusak Sebagai Upaya Pemulangan Pengungsi Maybrat. https://t.co/UaPuLtTUSM;0;0;0;0;;in;8.67478E+17;1.66013E+18;1.66013E+18;https://pbs.twimg.com/media/Fwn1N2LaMAAim6f.jpg;photo;mafnyun;1;
Sun May 21 03:32:27 +0000 2023;1.66013E+18;1.66013E+18;@jokowi Pak @aniesbaswedan solusinya pak.\nDia akan bereskan semua janji janji bapak yg belum tertunaikan.\nDia akan kerja keras buat lunasin hutang2 negara yg bapak tinggalkan.\n\nTerlambat kalau bapak di akhir jabatan, baru jalan jalan lihat jalan yg ru;0;0;0;1;;in;1.11395E+18;1.65874E+18;1.65874E+18;https://pbs.twimg.com/ext_tw_video_thumb/1660126275917451265/pu/img/25L0HyV2rip0Iw1B.jpg;photo;AbukhaliefR;0;
Sun May 21 03:26:00 +0000 2023;1.66012E+18;1.66012E+18;@FelixSGL1 @fasabimuhammad @ngabdul @jalur5_ Liat IG dishub dki, prioritas ke perbaikan jalan yg rusak setelah anggaran refocusing covid + pembangunan jalan tembus di beberapa area;0;1;1;2;;in;1619443765;1.65979E+18;1.65979E+18;;;BisKota_;1;
Sun May 21 02:48:51 +0000 2023;1.66E+18;1.66012E+18;@Muhadjir_M @KemenPU balok cor yg ditata dijln sawah niku pun suwi diaplikasikan ten daerah Demak pak.\n\nmlh sebagian balok cor banyak yg jalan-jalan diteras warga.\nJln jd rusak lg, sekarang jln sawah dibeton lgsung ben ora kuat mindah 😄😄;1;2;2;5;;in;895512157;1.66011E+18;1.66011E+18;;;Galihwindiharso;1;
Sun May 21 03:04:59 +0000 2023;1.66012E+18;1.66012E+18;@OposisiCerdas Jln propinsi yg dijadikan jalan nasional Simpang Lago-Buatan Siak (Riau) yg cuma 40 km rusak mulu dg tambal sulam, padahal Bupati dan 7 Kades sdh bermohon ke P2JN, @KemenPU @pupr_binamarga\n\nBupati Siak sdh jadi Gubernur Riau Pak @jokowi ,;0;0;0;0;;in;8.9543E+17;1.66012E+18;1.66012E+18;;;ngowatchindo;0;
Sun May 21 02:54:00 +0000 2023;1.66012E+18;1.66012E+18;Geram Banyak Jalan Non-Nasional Rusak Parah Presiden Terbitkan Inpres, Perbaikan Bisa Pakai APBN\n\nhttps://t.co/qIjRhhsqai;0;0;1;2;;in;2392460208;1.66012E+18;1.66012E+18;;;jawapos;1;
Sun May 21 02:51:34 +0000 2023;1.66012E+18;1.66012E+18;@ainunnajib Jalan di Jawa tengah.. ada yg rusak 23-25% wajar . https://t.co/rxqwZ20P3U;0;0;0;0;;in;87873048;1.66007E+18;1.66007E+18;https://pbs.twimg.com/media/FwnqxzWacAAmw55.jpg;photo;setyadi27;1;
Sun May 21 02:53:59 +0000 2023;1.66012E+18;1.66012E+18;@Miduk17 Coba tanya pak Edy apa beliau pernah dtg ke tmpt jalan yg rusak parah di Labura (jalan gak usah diperbaiki dulu lah, ckp dtg aja) ?? Mudah2an aja pernah ya pak , tp kalo gak pernah berarti Bpk parah kaliii seperti org Medan bilang;0;0;0;0;;in;1.13769E+18;1.65978E+18;1.65978E+18;;;Gulaicubadak2;1;
Sun May 21 02:57:14 +0000 2023;1.66012E+18;1.66012E+18;@sbkbanyuwangi @ainunnajib Lha apa Gubernur tiap hari suruh ngurut jalan? Ya bego sampeyan, ada petugas penilik jalan di tiap dinas PU, apakah dinas PU kabupaten kerja bener? Bupati dapat laporan bener? Bupatinya aktif koordinasi?\n\nKalo jalanan Banyuwan;0;1;0;0;;in;2228029288;1.66007E+18;1.66007E+18;;;putrapetir_007;0;
Sun May 21 02:56:05 +0000 2023;1.66012E+18;1.66012E+18;"@txtdrpemerintah Loh? Oiya Rakyat Indonesia cuma butuh bacot deh yak. Jalan rusak, kasih gagasan buat benerin, gausah ada aksi"" buat benerin.""";0;0;0;0;;in;1.5877E+18;1.65991E+18;1.65991E+18;;;wijaya_af_;0;
Sun May 21 03:00:02 +0000 2023;1.66012E+18;1.66012E+18;Menyusuri jalan yang viral dengan 'mobil mewah', tidakkah termasuk kedalam nuansa politik yang kental?\n\nIkuti pembahasannya di #BedahEditorial setiap Senin sampai Jumat pukul 21.05 WIB hanya di Metro TV.\n\n#Presiden #Jokowi #Inspeksi #JalanRusak #Lampung #EditorialMalam https://t.co/q1ZRQXUeZI;16;56;34;146;;in;57261519;1.66012E+18;1.66012E+18;https://pbs.twimg.com/ext_tw_video_thumb/1659897337580486657/pu/img/NnQ26hX8lLDSu1fy.jpg;photo;Metro_TV;1;
Sun May 21 03:05:50 +0000 2023;1.66012E+18;1.66012E+18;"Ngomongnya, Makan tuh infrastruktur, rakyat gak makan infrastruktur ...!!""\nEee ... dah mencuat kasus banyaknya jalan rusak ngomongnya, ""Kemana aja 2 Periode infrastruktur gak keurus ...?!""\nEmang sebebas""nya ngebacot ya ... cuma Kadrunnn ... https://t.co/bmnTbRsQHT""";0;1;0;3;;in;8.80663E+17;1.66012E+18;1.66012E+18;https://pbs.twimg.com/media/FwnuDGUaUAADlFe.jpg;photo;AmArA_gen2;0;
Sun May 21 03:17:09 +0000 2023;1.66012E+18;1.66012E+18;Akibat tak pernah keluar masuk Desa ini makhluk si CHAPLIN. \n\nPara petani begitu menikmati jalan desa dari sumber @UUDesa. Klu masih ada jln desa yg rusak ancur, itu kepala Desanya yang BOROKOKOK. \n\nhttps://t.co/fkEKPndYcz;0;0;6;8;;in;2504369346;1.66012E+18;1.66012E+18;;;NMS__ampel;0;
Sun May 21 03:00:27 +0000 2023;1.66E+18;1.66012E+18;@kompascom Bohong cuma ditambal2 saja, tdk salpai satu bulan sdh rusak lagi, Jalan Nasional di era SBY banyak yang rusak,terutama di daerah2 jauh dari ibukota. Parah lagi jalan2 propensi dan jln kabupaten hancur lebur.;0;0;1;6;;in;2917435673;1.6599E+18;1.6599E+18;;;supari_yanto;0;
Sun May 21 03:15:36 +0000 2023;1.66012E+18;1.66012E+18;pemerintah teh ngerti gak yah, kalo ada yg meninggal krn jalan rusak teh mereka yg dosa..;0;0;0;0;;in;1.07211E+18;1.66012E+18;1.66012E+18;;;arsyynsr;0;
Sun May 21 03:02:07 +0000 2023;1.66012E+18;1.66012E+18;@Heraloebss Tanah Kalimantan bukan jalan rusak non @Heraloebss tapi akses jalan tidak semua bisa terakses (terisolasi);0;1;2;12;;in;1.64112E+18;1.66012E+18;1.66012E+18;;;Kalimantanray4;0;
Sun May 21 03:14:55 +0000 2023;1.66012E+18;1.66012E+18;@budimandjatmiko @UUDesa @jokowi JK sudah benar buktinya  jalan rusak di mana2 dan disaksikan Jokowi pada saat menjelang lengser.\nJalan desa itu hanya jalan2 setapak antar desa yang banyak dikorup dan tidak signifikan untuk melandukung perekonomian nasio;0;0;0;0;;in;3223957736;1.66011E+18;1.66011E+18;;;batambun;0;
Fri May 19 13:01:35 +0000 2023;1.65954E+18;1.65954E+18;Mirip Jokowi, Ganjar Pranowo Beraksi Cek Jalan Rusak di Jawa Tengah https://t.co/sR0N7j87cD;10;126;23;92;;in;55507370;1.65954E+18;1.65954E+18;;;tvOneNews;1;
Sun May 21 02:45:36 +0000 2023;1.66011E+18;1.66011E+18;@musniumar Mbah Musni kayaknya anda jadi pengamat jalan rusak nh bukan sosiolog lagi ya tapi aneh kenapa jalan di Jakarta yg rusak karena pembuatan sumur resapan yang ngaco ngawur amburadul nggak pernah anda kritik waktu si Anies masih jadi gubernur Jakar;0;0;1;1;;in;851379912;1.66009E+18;1.66009E+18;;;mamanjunaedi;1;
Sun May 21 02:39:55 +0000 2023;1.66011E+18;1.66011E+18;@sbkbanyuwangi @ainunnajib Jalan rakyat rusak mana?\nJangan2 bupatimu yang gak kerja, Gubernurnya juga cuma sidak warung padang.\nSini ke kab Grobogan, Jawa Tengah jalan2 antar desa saja sudah banyak yang dibeton, sangat banyak yang lewat persawahan. Akse;0;2;0;0;;in;2228029288;1.66007E+18;1.66007E+18;;;putrapetir_007;1;
Sun May 21 02:26:23 +0000 2023;1.66E+18;1.66011E+18;wkkk...wkkk...bukan jalan rusak saja di jateng banjir di semarang saja ganjar tidak mampu......;0;0;0;0;;in;1.54142E+18;1.66E+18;1.66011E+18;;;RadenWi79879316;0;
Sun May 21 02:47:21 +0000 2023;1.66012E+18;1.66012E+18;@ainunnajib Contoh kecil pungli dijembatan timbang, uji kir yang gak berjalan semestinya. Ini contoh kecil tapi dampaknya luas. Misal jalan jadi banyak yg rusak, cost produksi naik, harga2 jadi naik, terhambat distribusi maupun mobilitas sumberdayanya.;0;0;0;0;;in;283820425;1.66007E+18;1.66007E+18;;;zuebex;0;
Sun May 21 02:39:30 +0000 2023;1.66011E+18;1.66011E+18;@Bang_Depok @dapitnih Iya Jalan rusak yang disalahin presiden, kan ada gubernur Dan pelaksana teknis, kereta cepat juga gitu, dasar netizen;2;5;0;1;;in;1.51445E+18;1.65981E+18;1.65981E+18;;;Sucacau2Sucacau;1;
Sun May 21 02:32:27 +0000 2023;1.66011E+18;1.66011E+18;@budimandjatmiko @UUDesa @jokowi Dana desa sudah begitu besar, tapi mobil presiden sempat tdk bisa melalui jalan rusak di lampung, kemana dana desanya..?;0;0;0;0;;in;9.57998E+17;1.66011E+18;1.66011E+18;;;PallakaGO;0;
Sun May 21 02:47:01 +0000 2023;1.66011E+18;1.66011E+18;@anakpalingkuat Kebantu karena jalannya udah dibikin beton yg lebih smooth drpd dl sering rusak, kebantu karena ada PJU (Penerangan Jalan Umum) apalagi kl pake LED nya putih kan jd terang benderang, kebantu krn ada SPBU di turunan Sigar Bencah, kebantu ka;0;0;0;0;;in;1.597E+18;1.66002E+18;1.66002E+18;;;Ariawan87degree;1;
Sun May 21 02:37:53 +0000 2023;1.66011E+18;1.66011E+18;@budimandjatmiko @UUDesa @jokowi Dana desa itu hanya utk jalan jalan pelosok.jalan trans nasional penghubung dari desa kekota masih banyak yg rusak akibatnya mengganggu akses transportasi menajdi lambat imbas nya kegiatan ekonomi warga desa menjadi lamban;0;0;0;2;;in;1.47965E+18;1.66011E+18;1.66011E+18;;;RinalDelapanen2;0;
Sun May 21 02:35:14 +0000 2023;1.66011E+18;1.66011E+18;@musniumar Benar pa mus, gub paknHeru hrs perbaiki jalan di dki jkt juga pd rusak setelah jln di buat SUMUR RESAPAN oleh junjunganmu johanies.. 😅 https://t.co/WHxPvEE3Dz;0;0;1;7;;in;281154149;1.66009E+18;1.66009E+18;https://pbs.twimg.com/media/FwnnCxIaMAAr4Gp.jpg;photo;KakekAde;1;
Sun May 21 01:07:34 +0000 2023;1.66009E+18;1.66009E+18;Mumpung pak Gubernur belum berakhir masa baktinya,  bangunlah jalan rakyat yg rusak seperti di bawah ini.  Jika tdk ada dana di daerahnya,  minta  ke pusat. Apa guna keliling daerah lain, daerahnya sendiri berantakan.;17;271;68;260;;in;114697372;1.66009E+18;1.66009E+18;;;musniumar;1;
Sun May 21 02:43:46 +0000 2023;1.66011E+18;1.66011E+18;@VIVAcoid @dyta0303 Ganjar jauh dibawah maksudnya ya min @VIVAcoid , Rekam jejak j3l3k, Provinsi termiskin, Ump terendah, Jalan Rusak , Banjir, hobi  nonton porno, Penggusuran di Purworejo..\nPrestasinya cuma jago ngonten dan lari² antar provinsi... 🤣;0;1;0;2;;in;1957834639;1.66001E+18;1.66001E+18;;;uwa_aji;0;
Sun May 21 02:38:52 +0000 2023;1.66011E+18;1.66011E+18;Pak mus sungguh perhatian terhdp jln di luar dki jkt kita trimakasih pak,  tp hingga saat ini di jkt JALAN msh rusak oleh SUMUR RESAPAN \nhttps://t.co/hyCboT4l7W;0;0;0;0;;in;281154149;1.66011E+18;1.66011E+18;;;KakekAde;1;
Sun May 21 02:37:39 +0000 2023;1.66011E+18;1.66011E+18;@Doedoeng108 @upsize778 @KompasTV kalo ga mau disamain sama firaun jangan asal bangun, jgn yg penting anggaran keluar.. jalur busway dibangun ada gunanya, normalisasi dibangun sesuai tujuan.. anies bangun sumur resapan malah rusak jalan, bikin tugu bambu ;0;1;1;2;;in;1.4795E+18;1.6599E+18;1.6599E+18;;;Zuly_annie;0;
Sun May 21 02:41:29 +0000 2023;1.66011E+18;1.66011E+18;@Sucacau2Sucacau @dapitnih Nah betul itu, proteslah ke gubernur kalau jalan provinsi kalian rusak tapi gubernurnya malah joging luar daerah terus....;0;3;0;7;;in;1.60357E+18;1.65981E+18;1.65981E+18;;;Bang_Depok;0;
Sun May 21 02:20:05 +0000 2023;1.66011E+18;1.66011E+18;@AmanDolok @msaid_didu Benar Lae sejak Rezim Edy Mahyadi berkuasa di SUMATERA UTARA banyak jalan yang rusak.;0;2;0;1;;in;1.65998E+18;1.65935E+18;1.65935E+18;;;ahmad32403;0;
Sun May 21 02:15:06 +0000 2023;1.66011E+18;1.66011E+18;@VIVAcoid Siapapun presidennya DIPASTIKAN TETAP MELANJUTKAN Tol Trans-sumatera, Tapi jalan non prabayar juga \nSangat perlu diperbaiki, pada saat ini banyak yg rusak dan berlobang-lobang.;0;0;0;4;;in;1.60401E+18;1.6601E+18;1.6601E+18;;;SBaigin;1;
Sun May 21 02:19:30 +0000 2023;1.66011E+18;1.66011E+18;@KakekHalal Biasa aj...ingat ganjar ingat jokowi...bener tuuh....tambahin dong : ingat utang...ingat korupsi..ingat jual aset negara..ingat jalan rusak..ingat perusak lingkungan...dll banyak lg...;0;2;1;2;;in;1.09737E+18;1.65994E+18;1.65994E+18;;;MOHAMAD26051170;0;
Sun May 21 02:05:50 +0000 2023;1.6601E+18;1.6601E+18;@lordsalty57_ @arnoldy1230 @kompascom Dari data ini apakah semua selesai sesuai dengan realisasinya? Menurut saya bps biasanya hanya mengukur panjang jalan, entah realisasi pembangunannya itu selesai atau ada yang rusak. Faktanya banyak pembangunan jalan ;0;1;0;0;;in;44592315;1.6599E+18;1.6599E+18;;;bagoesz;1;
Sun May 21 02:04:58 +0000 2023;1.6601E+18;1.6601E+18;@collegemenfess Udah nder banyak rep merekomendasikan ke Tulungagung, tapi emang best sih 🫶🏻 \n- banyak wisata\n- banyak per kopian (coffee) &amp;;;;;;;;;;;;;;
Sun May 21 02:02:53 +0000 2023;1.6601E+18;1.6601E+18;@Wedhuzjr @tvOneNews Dana IKN bisa selesaikan trans kalimantan, trans papua, dan jalan jalan gratis yg rusak. Jalan gratis ini akan meningkatkan ekonomi rakyat. \n\nIKN ini proyek yg tidak dibutuhkan rakyat. Dan hanya untungkan segelintir orang;0;1;0;0;;in;9.51953E+17;1.65991E+18;1.65991E+18;;;NgilmuKantiLaku;1;
Sun May 21 02:17:04 +0000 2023;1.66011E+18;1.66011E+18;Ganjar respon aduan netizen soal jalan rusak ! #2024menangtotal\n\nJunghwan Manchester City Mowning Anies KAGET BANGET Irene Inara Hendra Molen PROTECT YOUR ARTIST China 追加戦士 ギラくん カグラギ殿 シオカラ バッファ エルちゃん Pernah Man City BEM UI Kitty Digosipin https://t.co/yPsXbclTQW;3;0;1;1;;ja;1.5906E+18;1.66011E+18;1.66011E+18;https://pbs.twimg.com/media/FwnizHXaIAAK-n_.jpg;photo;TisyaAlmania;1;
Sun May 21 02:13:57 +0000 2023;1.66011E+18;1.66011E+18;@Yudhamaru @elisa_jkt berarti itu seperti apa? Bangun tol mahal2 tapi jalan biasa yg gratis nga di bangun dan bahkan di biarkan rusak hancur2an terus berlagak jadi super hero buat benerin https://t.co/10VUBkVtUT;0;0;0;0;;in;1.51718E+18;1.65909E+18;1.65909E+18;https://pbs.twimg.com/media/FwniLAKagAEAPsW.jpg;photo;EdyKiantolol;0;
Sun May 21 02:00:01 +0000 2023;1.6601E+18;1.6601E+18;@logikapolitikid Itu si jk kalau ngomong pakai data, berapa km jalan nasional yang rusak, berapa km jl propinsi, kabupaten, sampai jalan desa yg rusak? Mulai kapan rusaknya? Pemda sudah melakukan apa? Dan yang konyolnya pembangunan jalan bukan hanya untuk;0;0;2;3;;in;1.60357E+18;1.65993E+18;1.65993E+18;;;LambeNggambleh;0;
Sun May 21 02:21:14 +0000 2023;1.66011E+18;1.66011E+18;Sejumlah jalan di Kabupaten Polewali Mandar, Sulawesi Barat, rusak parah. Akibatnya, tak sedikit pengendara motor yang terguling saat melintasi jalan rusak.\n\n#NewsIndosiar #Fokus \n\nBerita lainnya: https://t.co/wddAYjpfz6 https://t.co/onQ3YS3XWv;0;0;0;8;;in;351999221;1.66011E+18;1.66011E+18;https://pbs.twimg.com/media/FwnjxPYXwAELIGa.png;photo;Indosiar;0;
Sun May 21 02:01:29 +0000 2023;1.6601E+18;1.6601E+18;Pemberian hadiah dari Ganjar kepada Atlet Sea Games dari Jawa Tengah #2024menangtotal \n\nSamoyed Hendra Baekhyun mark lee Irene PROTECT YOUR ARTIST Mahabharata China KAGET BANGET Kitty Pernah Molen Inara 20 Mei Hendra Anies #JENNIE https://t.co/9P9CgRnnoB;17;0;1;3;;in;1352249654;1.6601E+18;1.6601E+18;https://pbs.twimg.com/ext_tw_video_thumb/1660102773214699520/pu/img/OGd1cX-hbkU9CNT-.jpg;photo;babeh_usup;1;
Sun May 21 02:06:20 +0000 2023;1.6601E+18;1.6601E+18;@bagoesz @lordsalty57_ @kompascom Jalan yg dia maksud sekarang ini sdh pada Rusak,malah sekarang mereka jadikan bahan buat menyerang Jokowi.;0;1;0;2;;in;8.96677E+17;1.6599E+18;1.6599E+18;;;arnoldy1230;0;
Sun May 21 02:26:18 +0000 2023;1.66011E+18;1.66011E+18;@musniumar setuju musss..\nyg rusak sudah seharusnya d perbaiki, olong CCin jg ke bupatinya krena itu jalan kabupaten,\nbukan sebaliknya, yg sudah baik justru di bikin rusak😜 https://t.co/rLzfnjyGzU;0;0;0;0;;in;1.60452E+18;1.66009E+18;1.66009E+18;https://pbs.twimg.com/media/FwnlAWkaAAAcOBz.jpg;photo;kowelllazza;0;
Sun May 21 02:05:28 +0000 2023;1.6601E+18;1.6601E+18;@ganjarpranowo @PDI_Perjuangan Kampanye ngabisin duit negara saja, mendingan betulin jalan rusak di jawa tengah, banyak jalan berlubang karna banjir.;0;0;0;1;;in;1.29408E+18;1.65989E+18;1.65989E+18;;;ismailnazari8;0;
Sun May 21 01:52:50 +0000 2023;1.66E+18;1.6601E+18;@ABhungs @Ivonedarm @cnbcindonesia Tapi kenyataannya jalan nasional, provinsi, kota/ kab. banyak yg belum selesai di era SBY dan masih banyak yang rusak. Di era Jokowi semua itu dilanjutkan dan mulai dibenahi walaupun belum semuanya, masih banyak yang har;0;2;0;0;;in;44592315;1.65974E+18;1.65974E+18;;;bagoesz;1;
Sun May 21 01:53:06 +0000 2023;1.6601E+18;1.6601E+18;@ainunnajib Bangga tol, bikin oligarki ngakak. Akhirnya jalan jalan rakyat dibiarkan rusak. Nunggu viral baru nambal. Rakyat dirugikan!!!;0;1;1;3;;in;1.03585E+18;1.66007E+18;1.66007E+18;;;sbkbanyuwangi;0;
Sun May 21 01:48:41 +0000 2023;1.6601E+18;1.6601E+18;@Tiamo1906 nah itu …. kalo prestasi bagus ya milik masing2 , kalo jalan dimana rusak aja salah jokowi padahal itu tugas pimpinan daerah;0;0;0;0;;in;1.04425E+18;1.66008E+18;1.66008E+18;;;dbffldnjd22;0;
Sun May 21 01:48:03 +0000 2023;1.6601E+18;1.6601E+18;170.000 KM Jalan Rusak, JK: Ketidakadilan bagi Rakyat https://t.co/JtVBcUniY7;0;0;0;0;;in;1632918924;1.6601E+18;1.6601E+18;;;GoRiauCom;0;
Sun May 21 01:54:04 +0000 2023;1.6601E+18;1.6601E+18;@dayanseptian Kerusakannya waktu itu lumayan merata ke arah hulu, ruas-ruas yang rusak itu dari Simpang Ampar-Sosok, lalu Sosok-Batas Kota Sanggau, Sanggau-Sekadau, Jalan Dalam Kota Sintang, Sintang-Putussibau.\n\nAlhasil dulu kalau mau ke Putussibau dari;0;0;1;1;;in;9.01E+17;1.6601E+18;1.6601E+18;https://pbs.twimg.com/media/FwndmqnaUAEsnJl.jpg;photo;FuzaFirdaus;0;
Sun May 21 01:45:19 +0000 2023;1.6601E+18;1.6601E+18;@musniumar Ya Tuhan. Mus, masak ente minta MEMBANGUN JALAN YANG RUSAK? Logikanya gimana? Membangun jalan itu yang bagus, Mus. \nUsulan ente ke gubernur seharusnya MEMPERBAIKI JALAN YANG RUSAK. \n\nJelas perbedaannya, Mus?;0;0;0;1;;in;9.77E+17;1.66009E+18;1.66009E+18;;;USutendi;0;
Sun May 21 01:54:58 +0000 2023;1.6601E+18;1.6601E+18;@GoUnlimitted @yusuf_dumdum @aniesbaswedan pembangunan jalan rusak;0;0;0;0;;in;153735218;1.65992E+18;1.65992E+18;;;gakoei;1;
Sun May 21 01:45:20 +0000 2023;1.6601E+18;1.6601E+18;@PUTRI_41708 Beda Jauh lah Ahok Ide - Eksekusi - Hasil ;;;;;;;;;;;;;;
Sun May 21 01:49:49 +0000 2023;1.6601E+18;1.6601E+18;@dumbq_ Tapi sigana nasib jalan kabupaten Tasik daerah selatan masih banyak nu rusak dibanding nu deket ibukota. Daerah utara relatif lebih bagus da. Tapi kadang proyekna teu sapanjang jalan. Jadi aya kondisi jalan sebagian bagus, sebagian sudah rusak ata;0;1;0;0;;in;60488334;1.65989E+18;1.65989E+18;;;cavenagie;0;
Sun May 21 01:49:43 +0000 2023;1.6601E+18;1.6601E+18;@KakekHalal Ingat Ganjar \nIngat UMR\nIngat pildun\nIngat Israel\nIngat gunung kendeng\nIngat Wadas\nIngat sekolah di pasar\nIngat Dedi Corbuzier\nIngat jalan rusak\nIngat lari²\nIngat banyak deh \nI love u pak ganjar;0;0;0;0;;in;1.60358E+18;1.65994E+18;1.65994E+18;;;IlangAkune;0;
Sun May 21 01:29:49 +0000 2023;1.6601E+18;1.6601E+18;@geloraco 2 periode jadi gubernur, rakyat jawa tengah tetap miskin sampai harus merantau ke Jakarta dan jabar, banyak pengangguran, banjir dimana mana, jalan rusak dimana mana. Tapi kerjanya nyapres keliling Indonesia;0;0;0;0;;in;1.1102E+18;1.65974E+18;1.65974E+18;;;Doni13587681;0;
Sat May 20 23:25:42 +0000 2023;1.66006E+18;1.66006E+18;06.25: RT @putrinisa7941 : jln menuju Nepal Van Java via warangan tmg Kaliangkrik Magelang rusak mohon perhatian.\n#ElshintaWeekend https://t.co/C5Z4QLpJPp;8;26;24;39;;in;121640063;1.66006E+18;1.66006E+18;https://pbs.twimg.com/ext_tw_video_thumb/1660063674470637571/pu/img/nZoW85Juz-zeGXNk.jpg;photo;RadioElshinta;0;
Sun May 21 00:57:02 +0000 2023;1.66009E+18;1.66009E+18;@KompasTV Jalan umum banyak yang rusak karena overload, karena itu perlu dibangun jalan baru berupa jalan berbayar untuk mengurangi kepadatan. Setelah itu secara bertahap akan di bangun jalan umum.;0;1;0;0;;in;33777806;1.65995E+18;1.65995E+18;;;ansatya;0;
Sun May 21 00:45:03 +0000 2023;1.66008E+18;1.66008E+18;@KakekHalal Ingat bo*ep, banjir, jalan rusak, miskin prestasi, petugas parte;0;0;0;0;;in;1.11872E+18;1.65994E+18;1.65994E+18;;;prokontraID;0;
Sun May 21 01:39:49 +0000 2023;1.6601E+18;1.6601E+18;Personil Sat Lantas Polres Kepulauan Selayar membantu memperbaiki jalanan yang rusak agar memberi rasa nyaman bagi masyarakat pengguna jalan.\n\n#KamiAdauntukmu https://t.co/1ipzZsUAlx;0;0;0;1;;in;1.57868E+18;1.6601E+18;1.6601E+18;https://pbs.twimg.com/ext_tw_video_thumb/1660097873093230592/pu/img/oNqtLpLTq6XtQutR.jpg;photo;PolsekUjung75g1;1;
Sun May 21 01:00:05 +0000 2023;1.66009E+18;1.66009E+18;Kucurkan Duit Rp 134,4 Miliar untuk Perbaiki 31,5 Kilometer Jalan Rusak https://t.co/gE8CJwyVTL;0;0;0;0;;in;2392460208;1.66009E+18;1.66009E+18;;;jawapos;1;
Sun May 21 01:01:42 +0000 2023;1.66009E+18;1.66009E+18;@wangkyberdikari @alexxasaroh @yusuf_dumdum Iya deh.. Maksudku kn klo ada jalan rusak itu ga langsung ke pemprov, kn d pemprov ada bupati/walikota haruse itu yg pertama bertindak klo ga kuat baru lapor ke gubernur klo ga kuat lg presiden;0;1;0;0;;in;1.57967E+18;1.65979E+18;1.65979E+18;;;Tama_tama0838;0;
Sun May 21 01:33:33 +0000 2023;1.6601E+18;1.6601E+18;@dumbq_ Ya emang hak rakyat. Kalau RAB Dinas teu masuk agenda, cara cepetna lewat dana aspirasi Dewan. Kebanyakan APBD kan sebagian besar buat pengeluaran rutin. Semakin banyak jalan rusak, klo APBDna mentok, ya makin susah. Bisa jadi prioritas perbaikan ;0;1;0;0;;in;60488334;1.65989E+18;1.65989E+18;;;cavenagie;1;
